trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.5, 'e': 0.8218264239151785}",25,2,-71.64458284961022,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.9943674609282015}",30,0,-105.6484728783549,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.9234526637284138}",25,0,-77.15203040278757,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.6264444479103392}",30,8,-21.648813004728876,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.17606078322989716}",25,0,16.81153133553244,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.31742870151970165}",35,0,-39.23186157659027,"{0: 30, 1: 0, 2: 4, 3: 0, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.7332005694242856}",35,8,19.078629472799385,"{0: 24, 1: 3, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.9694593666699876}",20,0,-110.31966641417827,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.9683606998774463}",20,8,-6.105863369792667,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.7301735609948197}",20,12,2.9451797296085784,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.31321446868745406}",25,15,19.20190119850257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.18043044929108393}",20,8,-2.21671358837118,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.6298997005512549}",25,11,-33.261238156814194,"{0: 8, 1: 4, 2: 1, 3: 1, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.9251475365964139}",30,0,-62.32464352098583,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.9938869900344416}",20,0,-194.77354771208002,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
197,False,"{'a': 0.5, 'e': 0.8192882452914593}",20,0,-92.70699141324486,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.4440991644246522}",20,0,-3.675355295061813,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.0398208803931389}",20,12,14.951969799824596,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.5139913848889341}",30,0,-57.92631601203957,"{0: 23, 1: 3, 2: 1, 3: 3, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.862318872287684}",35,13,-54.12177258988902,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.9995206253283515}",30,0,-160.43801940617436,"{0: 17, 1: 5, 2: 5, 3: 1, 4: 2}",0
203,False,"{'a': 0.5, 'e': 0.8920048697881602}",20,0,-67.15251426165847,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.5660952123664124}",20,2,-79.97222595494875,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
205,False,"{'a': 0.5, 'e': 0.10158570369662134}",25,7,25.600756938713463,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.3877955281633778}",20,0,-20.51079498739886,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.782230889887116}",20,0,-70.67943381886062,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.9851488485104646}",25,6,-99.18040813745692,"{0: 8, 1: 1, 2: 10, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.9468680107512126}",30,0,-148.96757856530095,"{0: 18, 1: 4, 2: 6, 3: 0, 4: 2}",0
210,False,"{'a': 0.5, 'e': 0.6767608607837156}",20,0,-19.49919359441894,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
211,False,"{'a': 0.5, 'e': 0.24095904923620143}",20,8,13.067952873876932,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.2538379413049674}",30,3,-86.50612978091415,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 2}",1
213,False,"{'a': 0.5, 'e': 0.6864865509069841}",35,26,16.949892947599075,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.9510593107915064}",30,0,-202.79165325367103,"{0: 14, 1: 2, 2: 9, 3: 4, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.9827795820412206}",20,7,-128.5047598038544,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 3}",1
216,False,"{'a': 0.5, 'e': 0.7738811359710619}",25,15,-30.08194598712248,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.37550959776701204}",20,0,-71.3701593918533,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.1147997863254662}",25,19,2.2280696068220722,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.577002178942952}",25,0,-52.97983078873172,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.8979343145007}",30,0,-215.19688740671506,"{0: 21, 1: 0, 2: 2, 3: 3, 4: 4}",0
221,False,"{'a': 0.5, 'e': 0.999020813314648}",25,0,-115.6389923669773,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.855512174960245}",25,0,-108.40838981968498,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.5025443191453852}",35,12,-34.78991169845667,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
224,False,"{'a': 0.5, 'e': 0.02653608715787548}",20,13,9.734869698499038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.4559691044442761}",20,6,-25.748230016959347,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
226,False,"{'a': 0.5, 'e': 0.8268371568000089}",25,0,-129.06625088843452,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.9952666362171313}",20,0,-84.71447636627235,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.9200201319508784}",20,10,-9.929830741255778,"{0: 6, 1: 4, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.6195206125592099}",30,0,-75.20724075133951,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
230,False,"{'a': 0.5, 'e': 0.16734084067633054}",20,0,-43.349506275346116,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.3258098052199642}",20,12,14.967982919439798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.7391908477842095}",20,0,-66.64986132771162,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.9715921906288022}",25,0,-145.3290292506854,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
234,False,"{'a': 0.5, 'e': 0.9661138797451976}",25,0,-66.22814808548837,"{0: 13, 1: 8, 2: 3, 3: 1, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.7240971967004738}",20,0,-41.865188122264854,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.3047962661308802}",30,24,9.04376881968761,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.1891294205289584}",25,9,-1.8867867860078795,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.6367496289241701}",20,4,-70.333034292303,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 1}",1
239,False,"{'a': 0.5, 'e': 0.9284713207390763}",20,0,-157.6415943504123,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
240,False,"{'a': 0.5, 'e': 0.9928708516677031}",35,0,-148.31949086920724,"{0: 21, 1: 6, 2: 6, 3: 0, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.8141809705265618}",20,7,-3.4756698767752585,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.4361511922464772}",25,0,-37.45196843465295,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.0486636092001539}",25,9,22.781039024325377,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.5215638619118832}",35,6,-12.110968981812931,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.8667670910519801}",25,0,-116.78785711971146,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.9997555067434422}",20,0,-161.8690264464933,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 4}",0
247,False,"{'a': 0.5, 'e': 0.8879689066918555}",30,0,-120.72059719775349,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
248,False,"{'a': 0.5, 'e': 0.5587765492838215}",25,0,-60.16368994240136,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.09277620459766088}",20,10,8.229544036769457,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.39593899065726024}",20,0,-28.062196491788686,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.7877145121442345}",25,0,-170.97787429192348,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
252,False,"{'a': 0.5, 'e': 0.9866300485542645}",30,0,-272.15250350569056,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 5}",0
253,False,"{'a': 0.5, 'e': 0.9439841391523142}",20,0,-73.05330252510473,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.6702179898880674}",25,0,-105.89436832293244,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
255,False,"{'a': 0.5, 'e': 0.23235910202965793}",25,11,13.363834954573328,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.2623893978125999}",30,20,4.1244913052521746,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.6928958219201651}",35,15,-17.942355606353257,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.953757183235068}",25,15,-5.732871166465124,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.9811055226493881}",25,0,-110.42974598941781,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
260,False,"{'a': 0.5, 'e': 0.7682450128678182}",25,0,-20.76188515926498,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.36729133045469653}",20,0,25.59847716028596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.5, 'e': 0.12358807938670624}",25,11,3.3318251098689244,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.5842088171092893}",25,0,-64.14510144734706,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.9017948614087224}",25,0,-161.32654297795037,"{0: 9, 1: 3, 2: 11, 3: 2, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.9985900724399912}",20,0,-115.58840391198171,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
266,False,"{'a': 0.5, 'e': 0.8508956066916382}",25,18,-5.776335617857738,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.4948722204034305}",20,0,17.79781974116663,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.01768685528840119}",30,15,24.109873515540745,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.4638288688518717}",25,9,0.9157586261283799,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.8317831092998798}",20,0,-27.59326604077088,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.9960878351411849}",25,0,-180.07645047698423,"{0: 14, 1: 1, 2: 5, 3: 3, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.916515519162193}",20,0,-118.73910005831982,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
273,False,"{'a': 0.5, 'e': 0.6125482394960996}",25,6,-32.68228438505215,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
274,False,"{'a': 0.5, 'e': 0.15860778743465642}",25,12,4.751384626693032,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.33416538263076073}",20,15,2.647159312762264,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.7451232126030156}",20,0,-50.507090175524056,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.9736488930495181}",20,0,-84.9455748702679,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.9637913672852274}",25,0,-277.9819632608918,"{0: 8, 1: 5, 2: 6, 3: 2, 4: 4}",0
279,False,"{'a': 0.5, 'e': 0.7179641014104721}",25,0,-170.29041981092493,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
280,False,"{'a': 0.5, 'e': 0.2963541836370153}",35,12,-31.341442478436534,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 1}",1
281,False,"{'a': 0.5, 'e': 0.19781357400426822}",25,9,-65.1889846905548,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
282,False,"{'a': 0.5, 'e': 0.6435496697397284}",30,6,-117.44885061706032,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 2}",1
283,False,"{'a': 0.5, 'e': 0.9317223617435201}",20,6,-21.553627895149763,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.9917769246391254}",30,0,-110.02649514789267,"{0: 18, 1: 6, 2: 3, 3: 2, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.8090099069535975}",20,10,-8.615613867168518,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.428169048838935}",30,0,-19.059676799526194,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.05750252534912421}",25,15,16.9697699679842,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.529095475861036}",20,0,9.17102085758254,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.8711474010323434}",25,0,-42.33446941178927,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.9999120601031718}",25,0,-182.55820925359149,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.8838633737085002}",30,0,-185.59977806572255,"{0: 14, 1: 6, 2: 7, 3: 1, 4: 2}",0
292,False,"{'a': 0.5, 'e': 0.5514141076171752}",25,2,-75.01637005866624,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 1}",1
293,False,"{'a': 0.5, 'e': 0.08395943674184846}",20,10,23.16027486084162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.4040514324356071}",25,10,8.427915994441966,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.7931364191664784}",20,0,-201.6036618466246,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 4}",0
296,False,"{'a': 0.5, 'e': 0.988033948885742}",30,0,-117.17486296967036,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.9410263090291437}",30,0,-216.83313422384953,"{0: 17, 1: 4, 2: 5, 3: 0, 4: 4}",0
298,False,"{'a': 0.5, 'e': 0.6636226092823331}",30,10,-36.1021544829049,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.22374095013558368}",30,14,27.93991541632251,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.2709202968427898}",25,14,-32.38032244109798,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
301,False,"{'a': 0.5, 'e': 0.6992508064783751}",25,0,-215.96842927271007,"{0: 11, 1: 5, 2: 5, 3: 0, 4: 4}",0
302,False,"{'a': 0.5, 'e': 0.9563803314636136}",25,0,-162.18922411458723,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
303,False,"{'a': 0.5, 'e': 0.9793545963764285}",20,0,-40.40396490349869,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.7625486999106625}",20,4,-75.76780318810941,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
305,False,"{'a': 0.5, 'e': 0.35904428689111606}",30,0,-24.190968352495847,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",1
306,False,"{'a': 0.5, 'e': 0.13236668966664739}",25,12,19.923578283508366,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.5913696841443248}",25,0,-77.89933123972135,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
308,False,"{'a': 0.5, 'e': 0.9055847552047067}",20,0,-141.93371709229686,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
309,False,"{'a': 0.5, 'e': 0.9980810948185003}",20,10,0.07177542708787288,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.8462123731256282}",20,11,3.7557666443687774,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.4871613498033415}",20,0,-102.76024941380057,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
312,False,"{'a': 0.5, 'e': 0.008836237703148543}",35,9,34.70344346814015,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.47165229356133864}",20,10,-24.774142645510878,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.8366638939132081}",25,13,-14.033695170568446,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.9968309933617175}",30,0,-137.241902922488,"{0: 17, 1: 5, 2: 5, 3: 2, 4: 1}",0
316,False,"{'a': 0.5, 'e': 0.9129390999389944}",20,0,-90.66836498756832,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
317,False,"{'a': 0.5, 'e': 0.6055278749869899}",20,12,-23.761724654001547,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.14986230771523742}",20,1,12.727359309912714,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.34249477911590703}",20,0,-41.794839123108154,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
320,False,"{'a': 0.5, 'e': 0.7509971990964674}",20,12,-17.01752350662384,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.9756293127952373}",20,0,-96.68376517146869,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
322,False,"{'a': 0.5, 'e': 0.9613933444599089}",20,0,-68.71204660567848,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
323,False,"{'a': 0.5, 'e': 0.7117747556357235}",20,0,-25.435994561262333,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.28788888261947565}",20,12,3.225534760275467,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.20648222933781113}",20,12,13.703672029643496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.6502992902336991}",20,0,-37.31816936646656,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
327,False,"{'a': 0.5, 'e': 0.9349004048997503}",20,0,-125.90652283209297,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
328,False,"{'a': 0.5, 'e': 0.9906052946548402}",30,0,-275.8678236394596,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 6}",0
329,False,"{'a': 0.5, 'e': 0.803775459710974}",25,0,-109.95189432973066,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.4201533595806971}",20,8,-0.27575593588258274,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.06633693633562374}",20,16,8.866178193952614,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.5365856366554476}",20,0,12.292812708432166,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.875459459043705}",35,0,-155.1421678723838,"{0: 21, 1: 6, 2: 5, 3: 1, 4: 2}",0
334,False,"{'a': 0.5, 'e': 0.9999902731420214}",25,0,-197.89124656475477,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
335,False,"{'a': 0.5, 'e': 0.8796885924951523}",25,5,-113.86530573740407,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",1
336,False,"{'a': 0.5, 'e': 0.5440084641932424}",25,8,-112.72573776993535,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 2}",1
337,False,"{'a': 0.5, 'e': 0.07513609089835323}",30,18,9.515052736814921,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.41213221791123295}",25,0,-12.16565848418013,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
339,False,"{'a': 0.5, 'e': 0.7984961861625555}",20,0,-124.43218037131398,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 3}",0
340,False,"{'a': 0.5, 'e': 0.989360439513222}",20,0,-53.99492350509961,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
341,False,"{'a': 0.5, 'e': 0.9379947521194415}",20,0,-104.30191808198907,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
342,False,"{'a': 0.5, 'e': 0.6569752356961871}",25,0,-80.86449794751714,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.21510526876214114}",35,21,-38.57784210001299,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.2794299700233931}",20,14,-1.4141752377258685,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.7055510066862999}",20,0,-48.376847986800946,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.958928549960796}",25,0,-250.50404448759826,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 5}",0
347,False,"{'a': 0.5, 'e': 0.9775269404025313}",25,0,-176.71147410530023,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
348,False,"{'a': 0.5, 'e': 0.7567926433898263}",25,0,-117.46807037139439,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
349,False,"{'a': 0.5, 'e': 0.3507691132091306}",20,0,-8.154774845474732,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
350,False,"{'a': 0.5, 'e': 0.14113492938566014}",20,12,14.713234248782392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.5984842190140996}",25,0,-31.084097306820922,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
352,False,"{'a': 0.5, 'e': 0.9093036989610448}",20,0,-53.4678243797644,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.9974939203271522}",30,0,-301.72404198266463,"{0: 11, 1: 3, 2: 10, 3: 2, 4: 4}",0
354,False,"{'a': 0.5, 'e': 0.8414628411805024}",20,0,-75.8413725149415,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
355,False,"{'a': 0.5, 'e': 0.479412311470322}",20,0,-15.036647395301111,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
356,False,"{'a': 0.5, 'e': 1.50721766814562e-05}",20,16,8.615027353190369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,14,9.065340435052539,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,3,28.71246618664569,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,13,12.815055516929535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,4,5.676229266661768,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
5,True,"{'a': 0, 'e': 0}",20,5,27.157885301587562,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,11,27.31890598954784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,18,14.106090551641042,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,9,18.04890836909184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,2,27.82445628438408,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,15,10.958344842964468,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
