trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
92,False,"{'a': 0.5, 'e': 0.5399999999999996}",25,0,-44.81381741808902,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.5349999999999996}",30,9,-27.308828305212398,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.5299999999999996}",20,0,-11.391310103947784,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.5249999999999996}",20,13,-10.860814464721772,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.5199999999999996}",25,0,-6.010527768975067,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.5149999999999996}",35,8,6.289638042636921,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.5099999999999996}",20,10,14.486828476073299,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.5049999999999996}",20,8,-10.958747584155939,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.49999999999999956}",20,14,-0.7675308611065512,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.49499999999999955}",25,13,-51.410818057836345,"{0: 5, 1: 2, 2: 5, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.48999999999999955}",25,0,-103.57486792991861,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.48499999999999954}",20,15,-3.4759210028823038,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.47999999999999954}",25,2,-19.30733057594195,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.47499999999999953}",25,0,-69.02051999039097,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.46999999999999953}",20,0,6.87984800095111,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.4649999999999995}",30,0,-69.06698480943324,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
108,False,"{'a': 0.5, 'e': 0.4599999999999995}",30,20,-26.89147799660489,"{0: 6, 1: 3, 2: 0, 3: 1, 4: 0}",1
